0.144667
0.127053
0.127016
0.126918
0.126901
0.126901
0.126898
0.126903
0.12689
0.126913
0.126898
0.126933
0.126899
0.126927
0.126906
0.126898
0.126909
0.126908
0.126884
0.126919
0.126884
0.126892
0.126906
0.126888
0.126881
0.126896
0.126892
0.126914
0.126898
0.126886
